Date,Price
1982-01-07,0.0654
1982-01-08,0.0684
1982-01-11,0.0641
1982-01-12,0.0619
1982-01-13,0.0615
1982-01-14,0.0645
1982-01-15,0.0688
1982-01-18,0.0701
1982-01-19,0.0684
1982-01-20,0.0697
1982-01-21,0.071
1982-01-22,0.0714
1982-01-25,0.0693
1982-01-26,0.0667
1982-01-27,0.0671
1982-01-28,0.0693
1982-01-29,0.0701
1982-02-01,0.0693
1982-02-02,0.0697
1982-02-03,0.0697
1982-02-04,0.068
1982-02-05,0.068
1982-02-08,0.0637
1982-02-09,0.0637
1982-02-10,0.0645
1982-02-11,0.0637
1982-02-12,0.0645
1982-02-16,0.0632
1982-02-17,0.0641
1982-02-18,0.065
1982-02-19,0.0645
1982-02-22,0.0637
1982-02-23,0.0628
1982-02-24,0.0632
1982-02-25,0.0628
1982-02-26,0.0628
1982-03-01,0.0632
1982-03-02,0.0632
1982-03-03,0.0632
1982-03-04,0.0619
1982-03-05,0.0572
1982-03-08,0.0564
1982-03-09,0.0568
1982-03-10,0.0559
1982-03-11,0.0559
1982-03-12,0.0525
1982-03-15,0.0521
1982-03-16,0.0512
1982-03-17,0.0486
1982-03-18,0.0525
1982-03-19,0.0572
1982-03-22,0.0615
1982-03-23,0.0607
1982-03-24,0.0572
1982-03-25,0.0568
1982-03-26,0.0559
1982-03-29,0.0572
1982-03-30,0.0581
1982-03-31,0.0581
1982-04-01,0.0611
1982-04-02,0.0611
1982-04-05,0.0611
1982-04-06,0.0607
1982-04-07,0.0598
1982-04-08,0.0602
1982-04-12,0.0598
1982-04-13,0.0551
1982-04-14,0.0555
1982-04-15,0.0564
1982-04-16,0.0581
1982-04-19,0.0568
1982-04-20,0.0542
1982-04-21,0.0538
1982-04-22,0.0529
1982-04-23,0.0529
1982-04-26,0.0542
1982-04-27,0.0525
1982-04-28,0.0503
1982-04-29,0.0503
1982-04-30,0.0508
1982-05-03,0.0525
1982-05-04,0.0542
1982-05-05,0.0533
1982-05-06,0.0551
1982-05-07,0.0559
1982-05-10,0.0551
1982-05-11,0.0533
1982-05-12,0.0521
1982-05-13,0.0525
1982-05-14,0.0503
1982-05-17,0.0495
1982-05-18,0.0486
1982-05-19,0.0482
1982-05-20,0.0486
1982-05-21,0.049
1982-05-24,0.0495
1982-05-25,0.0495
1982-05-26,0.049
1982-05-27,0.0482
1982-05-28,0.0482
1982-06-01,0.0473
1982-06-02,0.0482
1982-06-03,0.0465
1982-06-04,0.0452
1982-06-07,0.0452
1982-06-08,0.0447
1982-06-09,0.0439
1982-06-10,0.0443
1982-06-11,0.046
1982-06-14,0.046
1982-06-15,0.046
1982-06-16,0.046
1982-06-17,0.0452
1982-06-18,0.0443
1982-06-21,0.0443
1982-06-22,0.046
1982-06-23,0.0473
1982-06-24,0.0473
1982-06-25,0.0456
1982-06-28,0.0452
1982-06-29,0.0439
1982-06-30,0.0439
1982-07-01,0.0434
1982-07-02,0.0413
1982-07-06,0.0396
1982-07-07,0.0396
1982-07-08,0.0379
1982-07-09,0.0391
1982-07-12,0.04
1982-07-13,0.0426
1982-07-14,0.043
1982-07-15,0.0439
1982-07-16,0.0456
1982-07-19,0.046
1982-07-20,0.049
1982-07-21,0.049
1982-07-22,0.0495
1982-07-23,0.0486
1982-07-26,0.0465
1982-07-27,0.0465
1982-07-28,0.0443
1982-07-29,0.046
1982-07-30,0.0465
1982-08-02,0.0478
1982-08-03,0.0447
1982-08-04,0.0443
1982-08-05,0.0426
1982-08-06,0.0422
1982-08-09,0.0426
1982-08-10,0.0452
1982-08-11,0.0456
1982-08-12,0.0452
1982-08-13,0.0452
1982-08-16,0.046
1982-08-17,0.049
1982-08-18,0.049
1982-08-19,0.0495
1982-08-20,0.0508
1982-08-23,0.0529
1982-08-24,0.0555
1982-08-25,0.0594
1982-08-26,0.0611
1982-08-27,0.0581
1982-08-30,0.0589
1982-08-31,0.0619
1982-09-01,0.0602
1982-09-02,0.0628
1982-09-03,0.0632
1982-09-07,0.0598
1982-09-08,0.0619
1982-09-09,0.0607
1982-09-10,0.0624
1982-09-13,0.0628
1982-09-14,0.065
1982-09-15,0.0645
1982-09-16,0.0624
1982-09-17,0.0611
1982-09-20,0.0615
1982-09-21,0.0628
1982-09-22,0.0645
1982-09-23,0.0645
1982-09-24,0.0624
1982-09-27,0.0624
1982-09-28,0.0632
1982-09-29,0.0632
1982-09-30,0.0628
1982-10-01,0.0637
1982-10-04,0.0645
1982-10-05,0.065
1982-10-06,0.0697
1982-10-07,0.0753
1982-10-08,0.0809
1982-10-11,0.0826
1982-10-12,0.08
1982-10-13,0.0809
1982-10-14,0.0813
1982-10-15,0.0792
1982-10-18,0.0809
1982-10-19,0.0826
1982-10-20,0.0873
1982-10-21,0.0895
1982-10-22,0.089
1982-10-25,0.0839
1982-10-26,0.0843
1982-10-27,0.0865
1982-10-28,0.0865
1982-10-29,0.0873
1982-11-01,0.0921
1982-11-02,0.0985
1982-11-03,0.1058
1982-11-04,0.1067
1982-11-05,0.1037
1982-11-08,0.0994
1982-11-09,0.1028
1982-11-10,0.1067
1982-11-11,0.1136
1982-11-12,0.1114
1982-11-15,0.1088
1982-11-16,0.1032
1982-11-17,0.108
1982-11-18,0.108
1982-11-19,0.1063
1982-11-22,0.0968
1982-11-23,0.0994
1982-11-24,0.1015
1982-11-26,0.0998
1982-11-29,0.0994
1982-11-30,0.1097
1982-12-01,0.1118
1982-12-02,0.1118
1982-12-03,0.1093
1982-12-06,0.1153
1982-12-07,0.1166
1982-12-08,0.114
1982-12-09,0.1084
1982-12-10,0.1007
1982-12-13,0.0985
1982-12-14,0.0977
1982-12-15,0.0972
1982-12-16,0.0989
1982-12-17,0.1037
1982-12-20,0.1032
1982-12-21,0.1041
1982-12-22,0.1071
1982-12-23,0.1101
1982-12-27,0.1127
1982-12-28,0.1118
1982-12-29,0.108
1982-12-30,0.1032
1982-12-31,0.1028
1983-01-03,0.0981
1983-01-04,0.1037
1983-01-05,0.1041
1983-01-06,0.1002
1983-01-07,0.0946
1983-01-10,0.0989
1983-01-11,0.1002
1983-01-12,0.1058
1983-01-13,0.1058
1983-01-14,0.1136
1983-01-17,0.1174
1983-01-18,0.1149
1983-01-19,0.1157
1983-01-20,0.1286
1983-01-21,0.1286
1983-01-24,0.1213
1983-01-25,0.126
1983-01-26,0.1312
1983-01-27,0.1402
1983-01-28,0.1411
1983-01-31,0.1407
1983-02-01,0.1437
1983-02-02,0.1476
1983-02-03,0.1536
1983-02-04,0.1514
1983-02-07,0.1454
1983-02-08,0.1441
1983-02-09,0.1454
1983-02-10,0.1549
1983-02-11,0.16
1983-02-14,0.1592
1983-02-15,0.1562
1983-02-16,0.1531
1983-02-17,0.1514
1983-02-18,0.1562
1983-02-22,0.16
1983-02-23,0.1613
1983-02-24,0.1656
1983-02-25,0.1609
1983-02-28,0.157
1983-03-01,0.1596
1983-03-02,0.1609
1983-03-03,0.1557
1983-03-04,0.1536
1983-03-07,0.1506
1983-03-08,0.1458
1983-03-09,0.1501
1983-03-10,0.148
1983-03-11,0.1458
1983-03-14,0.1424
1983-03-15,0.1445
1983-03-16,0.1445
1983-03-17,0.1458
1983-03-18,0.148
1983-03-21,0.1514
1983-03-22,0.1531
1983-03-23,0.1458
1983-03-24,0.1484
1983-03-25,0.1484
1983-03-28,0.1463
1983-03-29,0.1506
1983-03-30,0.1523
1983-03-31,0.1454
1983-04-04,0.1415
1983-04-05,0.139
1983-04-06,0.1377
1983-04-07,0.1364
1983-04-08,0.1355
1983-04-11,0.1433
1983-04-12,0.1463
1983-04-13,0.1514
1983-04-14,0.1549
1983-04-15,0.1574
1983-04-18,0.1618
1983-04-19,0.16
1983-04-20,0.1742
1983-04-21,0.179
1983-04-22,0.1755
1983-04-25,0.1673
1983-04-26,0.1721
1983-04-27,0.1704
1983-04-28,0.1721
1983-04-29,0.1738
1983-05-02,0.1686
1983-05-03,0.1669
1983-05-04,0.1772
1983-05-05,0.1889
1983-05-06,0.1897
1983-05-09,0.1871
1983-05-10,0.1884
1983-05-11,0.1837
1983-05-12,0.182
1983-05-13,0.1828
1983-05-16,0.1781
1983-05-17,0.1785
1983-05-18,0.1807
1983-05-19,0.1863
1983-05-20,0.1957
1983-05-23,0.1979
1983-05-24,0.2082
1983-05-25,0.2065
1983-05-26,0.2043
1983-05-27,0.2043
1983-05-31,0.1987
1983-06-01,0.2
1983-06-02,0.2013
1983-06-03,0.2112
1983-06-06,0.216
1983-06-07,0.2086
1983-06-08,0.2061
1983-06-09,0.2048
1983-06-10,0.2039
1983-06-13,0.197
1983-06-14,0.1927
1983-06-15,0.1871
1983-06-16,0.197
1983-06-17,0.1932
1983-06-20,0.1837
1983-06-21,0.185
1983-06-22,0.1906
1983-06-23,0.1846
1983-06-24,0.1833
1983-06-27,0.1734
1983-06-28,0.1613
1983-06-29,0.1691
1983-06-30,0.1682
1983-07-01,0.1695
1983-07-05,0.1626
1983-07-06,0.163
1983-07-07,0.1609
1983-07-08,0.1592
1983-07-11,0.1635
1983-07-12,0.1596
1983-07-13,0.1587
1983-07-14,0.1583
1983-07-15,0.1527
1983-07-18,0.1523
1983-07-19,0.1506
1983-07-20,0.142
1983-07-21,0.1493
1983-07-22,0.1506
1983-07-25,0.1484
1983-07-26,0.1346
1983-07-27,0.1248
1983-07-28,0.117
1983-07-29,0.12
1983-08-01,0.1187
1983-08-02,0.1183
1983-08-03,0.12
1983-08-04,0.1144
1983-08-05,0.1166
1983-08-08,0.117
1983-08-09,0.1183
1983-08-10,0.1179
1983-08-11,0.1162
1983-08-12,0.1153
1983-08-15,0.1183
1983-08-16,0.1166
1983-08-17,0.114
1983-08-18,0.1153
1983-08-19,0.1162
1983-08-22,0.1157
1983-08-23,0.1097
1983-08-24,0.1041
1983-08-25,0.105
1983-08-26,0.1063
1983-08-29,0.1075
1983-08-30,0.1131
1983-08-31,0.1282
1983-09-01,0.1252
1983-09-02,0.1308
1983-09-06,0.1355
1983-09-07,0.1192
1983-09-08,0.1093
1983-09-09,0.1054
1983-09-12,0.1054
1983-09-13,0.1101
1983-09-14,0.1088
1983-09-15,0.1037
1983-09-16,0.1011
1983-09-19,0.1101
1983-09-20,0.1106
1983-09-21,0.1084
1983-09-22,0.1118
1983-09-23,0.0835
1983-09-26,0.0856
1983-09-27,0.0809
1983-09-28,0.0787
1983-09-29,0.0783
1983-09-30,0.0796
1983-10-03,0.0796
1983-10-04,0.0787
1983-10-05,0.0774
1983-10-06,0.0766
1983-10-07,0.0701
1983-10-10,0.068
1983-10-11,0.0667
1983-10-12,0.0727
1983-10-13,0.0792
1983-10-14,0.0783
1983-10-17,0.0723
1983-10-18,0.0667
1983-10-19,0.074
1983-10-20,0.0701
1983-10-21,0.0684
1983-10-24,0.0727
1983-10-25,0.0731
1983-10-26,0.0693
1983-10-27,0.0727
1983-10-28,0.0718
1983-10-31,0.0779
1983-11-01,0.0792
1983-11-02,0.0809
1983-11-03,0.0753
1983-11-04,0.0727
1983-11-07,0.0723
1983-11-08,0.0615
1983-11-09,0.0662
1983-11-10,0.0675
1983-11-11,0.0688
1983-11-14,0.068
1983-11-15,0.068
1983-11-16,0.0688
1983-11-17,0.0706
1983-11-18,0.071
1983-11-21,0.074
1983-11-22,0.074
1983-11-23,0.0701
1983-11-25,0.0706
1983-11-28,0.0723
1983-11-29,0.0714
1983-11-30,0.0701
1983-12-01,0.0697
1983-12-02,0.0684
1983-12-05,0.0701
1983-12-06,0.0706
1983-12-07,0.0723
1983-12-08,0.074
1983-12-09,0.0744
1983-12-12,0.074
1983-12-13,0.0774
1983-12-14,0.0804
1983-12-15,0.0839
1983-12-16,0.0852
1983-12-19,0.0826
1983-12-20,0.0804
1983-12-21,0.0835
1983-12-22,0.0852
1983-12-23,0.0847
1983-12-27,0.0852
1983-12-28,0.086
1983-12-29,0.0839
1983-12-30,0.0839
1984-01-03,0.0882
1984-01-04,0.0959
1984-01-05,0.0972
1984-01-06,0.0955
1984-01-09,0.0903
1984-01-10,0.0951
1984-01-11,0.0964
1984-01-12,0.0959
1984-01-13,0.0938
1984-01-16,0.0959
1984-01-17,0.0985
1984-01-18,0.0989
1984-01-19,0.0998
1984-01-20,0.0985
1984-01-23,0.0994
1984-01-24,0.0938
1984-01-25,0.0929
1984-01-26,0.0951
1984-01-27,0.0899
1984-01-30,0.0852
1984-01-31,0.0852
1984-02-01,0.0847
1984-02-02,0.0856
1984-02-03,0.0843
1984-02-06,0.08
1984-02-07,0.083
1984-02-08,0.08
1984-02-09,0.0813
1984-02-10,0.0839
1984-02-13,0.0835
1984-02-14,0.0882
1984-02-15,0.0865
1984-02-16,0.0873
1984-02-17,0.086
1984-02-21,0.0899
1984-02-22,0.0942
1984-02-23,0.0925
1984-02-24,0.0934
1984-02-27,0.0929
1984-02-28,0.0878
1984-02-29,0.0903
1984-03-01,0.0929
1984-03-02,0.0938
1984-03-05,0.0921
1984-03-06,0.0886
1984-03-07,0.0912
1984-03-08,0.0925
1984-03-09,0.0908
1984-03-12,0.0942
1984-03-13,0.0929
1984-03-14,0.0916
1984-03-15,0.0921
1984-03-16,0.0916
1984-03-19,0.0903
1984-03-20,0.0895
1984-03-21,0.0895
1984-03-22,0.0878
1984-03-23,0.0878
1984-03-26,0.0886
1984-03-27,0.086
1984-03-28,0.0878
1984-03-29,0.0873
1984-03-30,0.0852
1984-04-02,0.0856
1984-04-03,0.086
1984-04-04,0.0843
1984-04-05,0.083
1984-04-06,0.0809
1984-04-09,0.0809
1984-04-10,0.0852
1984-04-11,0.0843
1984-04-12,0.0886
1984-04-13,0.0886
1984-04-16,0.0903
1984-04-17,0.0946
1984-04-18,0.0964
1984-04-19,0.0972
1984-04-23,0.0977
1984-04-24,0.0959
1984-04-25,0.0951
1984-04-26,0.1024
1984-04-27,0.1037
1984-04-30,0.108
1984-05-01,0.1144
1984-05-02,0.1136
1984-05-03,0.1088
1984-05-04,0.1037
1984-05-07,0.1071
1984-05-08,0.1131
1984-05-09,0.114
1984-05-10,0.114
1984-05-11,0.111
1984-05-14,0.1088
1984-05-15,0.1097
1984-05-16,0.105
1984-05-17,0.1002
1984-05-18,0.1024
1984-05-21,0.1097
1984-05-22,0.1063
1984-05-23,0.1041
1984-05-24,0.1011
1984-05-25,0.1015
1984-05-29,0.1011
1984-05-30,0.0998
1984-05-31,0.1011
1984-06-01,0.1045
1984-06-04,0.102
1984-06-05,0.0959
1984-06-06,0.0998
1984-06-07,0.0989
1984-06-08,0.0985
1984-06-11,0.0985
1984-06-12,0.1002
1984-06-13,0.1024
1984-06-14,0.0994
1984-06-15,0.0998
1984-06-18,0.102
1984-06-19,0.1011
1984-06-20,0.1041
1984-06-21,0.0998
1984-06-22,0.0985
1984-06-25,0.0938
1984-06-26,0.0895
1984-06-27,0.0869
1984-06-28,0.0908
1984-06-29,0.0912
1984-07-02,0.0882
1984-07-03,0.0869
1984-07-05,0.0852
1984-07-06,0.0865
1984-07-09,0.0903
1984-07-10,0.0925
1984-07-11,0.0912
1984-07-12,0.0916
1984-07-13,0.0908
1984-07-16,0.0886
1984-07-17,0.0886
1984-07-18,0.0873
1984-07-19,0.0873
1984-07-20,0.0873
