Date	Ticker	Price
2020-01-14 00:00:00+00:00	MSFT	162.13
2020-01-14 00:00:00+00:00	NVDA	6.182
2020-01-14 00:00:00+00:00	TSLA	35.861
2020-01-15 00:00:00+00:00	AAPL	77.835
2020-01-15 00:00:00+00:00	GOOG	71.96
2020-01-15 00:00:00+00:00	MSFT	163.18
2020-01-15 00:00:00+00:00	NVDA	6.139
2020-01-15 00:00:00+00:00	TSLA	34.567
2020-01-16 00:00:00+00:00	AAPL	78.81
2020-01-16 00:00:00+00:00	GOOG	72.585
2020-01-16 00:00:00+00:00	MSFT	166.17
2020-01-16 00:00:00+00:00	NVDA	6.223
2020-01-16 00:00:00+00:00	TSLA	34.233
2020-01-17 00:00:00+00:00	AAPL	79.683
2020-01-17 00:00:00+00:00	GOOG	74.02
2020-01-17 00:00:00+00:00	MSFT	167.1
2020-01-17 00:00:00+00:00	NVDA	6.232
2020-01-17 00:00:00+00:00	TSLA	34.033
2020-01-21 00:00:00+00:00	AAPL	79.143
2020-01-21 00:00:00+00:00	GOOG	74.22
2020-01-21 00:00:00+00:00	MSFT	166.5
2020-01-21 00:00:00+00:00	NVDA	6.199
2020-01-21 00:00:00+00:00	TSLA	36.48
2020-01-22 00:00:00+00:00	AAPL	79.425
2020-01-22 00:00:00+00:00	GOOG	74.298
2020-01-22 00:00:00+00:00	MSFT	165.7
2020-01-22 00:00:00+00:00	NVDA	6.253
2020-01-22 00:00:00+00:00	TSLA	37.971
2020-01-23 00:00:00+00:00	AAPL	79.808
2020-01-23 00:00:00+00:00	GOOG	74.332
2020-01-23 00:00:00+00:00	MSFT	166.72
2020-01-23 00:00:00+00:00	NVDA	6.321
2020-01-23 00:00:00+00:00	TSLA	38.147
2020-01-24 00:00:00+00:00	AAPL	79.577
2020-01-24 00:00:00+00:00	GOOG	73.336
2020-01-24 00:00:00+00:00	MSFT	165.04
2020-01-24 00:00:00+00:00	NVDA	6.262
2020-01-24 00:00:00+00:00	TSLA	37.655
2020-01-27 00:00:00+00:00	AAPL	77.238
2020-01-27 00:00:00+00:00	GOOG	71.695
2020-01-27 00:00:00+00:00	MSFT	162.28
2020-01-27 00:00:00+00:00	NVDA	6.005
2020-01-27 00:00:00+00:00	TSLA	37.201
2020-01-28 00:00:00+00:00	AAPL	79.423
2020-01-28 00:00:00+00:00	GOOG	72.628
2020-01-28 00:00:00+00:00	MSFT	165.46
2020-01-28 00:00:00+00:00	NVDA	6.199
2020-01-28 00:00:00+00:00	TSLA	37.793
2020-01-29 00:00:00+00:00	AAPL	81.085
2020-01-29 00:00:00+00:00	GOOG	72.932
2020-01-29 00:00:00+00:00	MSFT	168.04
2020-01-29 00:00:00+00:00	NVDA	6.139
2020-01-29 00:00:00+00:00	TSLA	38.733
2020-01-30 00:00:00+00:00	AAPL	80.967
2020-01-30 00:00:00+00:00	GOOG	72.792
2020-01-30 00:00:00+00:00	MSFT	172.78
2020-01-30 00:00:00+00:00	NVDA	6.145
2020-01-30 00:00:00+00:00	TSLA	42.721
2020-01-31 00:00:00+00:00	AAPL	77.378
2020-01-31 00:00:00+00:00	GOOG	71.712
2020-01-31 00:00:00+00:00	MSFT	170.23
2020-01-31 00:00:00+00:00	NVDA	5.911
2020-01-31 00:00:00+00:00	TSLA	43.371
2020-02-03 00:00:00+00:00	AAPL	77.165
2020-02-03 00:00:00+00:00	GOOG	74.297
2020-02-03 00:00:00+00:00	MSFT	174.38
2020-02-03 00:00:00+00:00	NVDA	6.008
2020-02-03 00:00:00+00:00	TSLA	52.0
2020-02-04 00:00:00+00:00	AAPL	79.713
2020-02-04 00:00:00+00:00	GOOG	72.354
2020-02-04 00:00:00+00:00	MSFT	180.12
2020-02-04 00:00:00+00:00	NVDA	6.178
2020-02-04 00:00:00+00:00	TSLA	59.137
2020-02-05 00:00:00+00:00	AAPL	80.363
2020-02-05 00:00:00+00:00	GOOG	72.411
2020-02-05 00:00:00+00:00	MSFT	179.9
2020-02-05 00:00:00+00:00	NVDA	6.269
2020-02-05 00:00:00+00:00	TSLA	48.98
2020-02-06 00:00:00+00:00	AAPL	81.302
2020-02-06 00:00:00+00:00	GOOG	73.812
2020-02-06 00:00:00+00:00	MSFT	183.63
2020-02-06 00:00:00+00:00	NVDA	6.356
2020-02-06 00:00:00+00:00	TSLA	49.931
2020-02-07 00:00:00+00:00	AAPL	80.007
2020-02-07 00:00:00+00:00	GOOG	73.962
2020-02-07 00:00:00+00:00	MSFT	183.89
2020-02-07 00:00:00+00:00	NVDA	6.29
2020-02-07 00:00:00+00:00	TSLA	49.871
2020-02-10 00:00:00+00:00	AAPL	80.387
2020-02-10 00:00:00+00:00	GOOG	75.434
2020-02-10 00:00:00+00:00	MSFT	188.7
2020-02-10 00:00:00+00:00	NVDA	6.574
2020-02-10 00:00:00+00:00	TSLA	51.419
2020-02-11 00:00:00+00:00	AAPL	79.902
2020-02-11 00:00:00+00:00	GOOG	75.439
2020-02-11 00:00:00+00:00	MSFT	184.44
2020-02-11 00:00:00+00:00	NVDA	6.697
2020-02-11 00:00:00+00:00	TSLA	51.625
2020-02-12 00:00:00+00:00	AAPL	81.8
2020-02-12 00:00:00+00:00	GOOG	75.913
2020-02-12 00:00:00+00:00	MSFT	184.71
2020-02-12 00:00:00+00:00	NVDA	6.813
2020-02-12 00:00:00+00:00	TSLA	51.153
2020-02-13 00:00:00+00:00	AAPL	81.217
2020-02-13 00:00:00+00:00	GOOG	75.733
2020-02-13 00:00:00+00:00	MSFT	183.71
2020-02-13 00:00:00+00:00	NVDA	6.769
2020-02-13 00:00:00+00:00	TSLA	53.6
2020-02-14 00:00:00+00:00	AAPL	81.238
2020-02-14 00:00:00+00:00	GOOG	76.037
2020-02-14 00:00:00+00:00	MSFT	185.35
2020-02-14 00:00:00+00:00	NVDA	7.245
2020-02-14 00:00:00+00:00	TSLA	53.335
2020-02-18 00:00:00+00:00	AAPL	79.75
2020-02-18 00:00:00+00:00	GOOG	75.983
2020-02-18 00:00:00+00:00	MSFT	187.23
2020-02-18 00:00:00+00:00	NVDA	7.414
2020-02-18 00:00:00+00:00	TSLA	57.227
2020-02-19 00:00:00+00:00	AAPL	80.905
2020-02-19 00:00:00+00:00	GOOG	76.335
2020-02-19 00:00:00+00:00	MSFT	187.28
2020-02-19 00:00:00+00:00	NVDA	7.867
2020-02-19 00:00:00+00:00	TSLA	61.161
2020-02-20 00:00:00+00:00	AAPL	80.075
2020-02-20 00:00:00+00:00	GOOG	75.908
2020-02-20 00:00:00+00:00	MSFT	184.42
2020-02-20 00:00:00+00:00	NVDA	7.718
2020-02-20 00:00:00+00:00	TSLA	59.961
2020-02-21 00:00:00+00:00	AAPL	78.262
2020-02-21 00:00:00+00:00	GOOG	74.256
2020-02-21 00:00:00+00:00	MSFT	178.59
2020-02-21 00:00:00+00:00	NVDA	7.352
2020-02-21 00:00:00+00:00	TSLA	60.067
2020-02-24 00:00:00+00:00	AAPL	74.545
2020-02-24 00:00:00+00:00	GOOG	71.079
2020-02-24 00:00:00+00:00	MSFT	170.89
2020-02-24 00:00:00+00:00	NVDA	6.832
2020-02-24 00:00:00+00:00	TSLA	55.586
2020-02-25 00:00:00+00:00	AAPL	72.02
2020-02-25 00:00:00+00:00	GOOG	69.423
2020-02-25 00:00:00+00:00	MSFT	168.07
2020-02-25 00:00:00+00:00	NVDA	6.551
2020-02-25 00:00:00+00:00	TSLA	53.327
2020-02-26 00:00:00+00:00	AAPL	73.162
2020-02-26 00:00:00+00:00	GOOG	69.659
2020-02-26 00:00:00+00:00	MSFT	170.17
2020-02-26 00:00:00+00:00	NVDA	6.691
2020-02-26 00:00:00+00:00	TSLA	51.92
2020-02-27 00:00:00+00:00	AAPL	68.38
2020-02-27 00:00:00+00:00	GOOG	65.905
2020-02-27 00:00:00+00:00	MSFT	158.18
2020-02-27 00:00:00+00:00	NVDA	6.315
2020-02-27 00:00:00+00:00	TSLA	45.267
2020-02-28 00:00:00+00:00	AAPL	68.34
2020-02-28 00:00:00+00:00	GOOG	66.966
2020-02-28 00:00:00+00:00	MSFT	162.01
2020-02-28 00:00:00+00:00	NVDA	6.752
2020-02-28 00:00:00+00:00	TSLA	44.533
2020-03-02 00:00:00+00:00	AAPL	74.702
2020-03-02 00:00:00+00:00	GOOG	69.455
2020-03-02 00:00:00+00:00	MSFT	172.79
2020-03-02 00:00:00+00:00	NVDA	6.911
2020-03-02 00:00:00+00:00	TSLA	49.575
2020-03-03 00:00:00+00:00	AAPL	72.33
2020-03-03 00:00:00+00:00	GOOG	67.07
2020-03-03 00:00:00+00:00	MSFT	164.51
2020-03-03 00:00:00+00:00	NVDA	6.647
2020-03-03 00:00:00+00:00	TSLA	49.701
2020-03-04 00:00:00+00:00	AAPL	75.685
2020-03-04 00:00:00+00:00	GOOG	69.326
2020-03-04 00:00:00+00:00	MSFT	170.55
2020-03-04 00:00:00+00:00	NVDA	7.113
2020-03-04 00:00:00+00:00	TSLA	49.967
2020-03-05 00:00:00+00:00	AAPL	73.23
2020-03-05 00:00:00+00:00	GOOG	65.952
2020-03-05 00:00:00+00:00	MSFT	166.27
2020-03-05 00:00:00+00:00	NVDA	6.832
2020-03-05 00:00:00+00:00	TSLA	48.303
2020-03-06 00:00:00+00:00	AAPL	72.257
2020-03-06 00:00:00+00:00	GOOG	64.921
2020-03-06 00:00:00+00:00	MSFT	161.57
2020-03-06 00:00:00+00:00	NVDA	6.651
2020-03-06 00:00:00+00:00	TSLA	46.899
2020-03-09 00:00:00+00:00	AAPL	66.543
2020-03-09 00:00:00+00:00	GOOG	60.778
2020-03-09 00:00:00+00:00	MSFT	150.62
2020-03-09 00:00:00+00:00	NVDA	6.136
2020-03-09 00:00:00+00:00	TSLA	40.533
2020-03-10 00:00:00+00:00	AAPL	71.335
2020-03-10 00:00:00+00:00	GOOG	64.02
2020-03-10 00:00:00+00:00	MSFT	160.92
2020-03-10 00:00:00+00:00	NVDA	6.527
2020-03-10 00:00:00+00:00	TSLA	43.022
2020-03-11 00:00:00+00:00	AAPL	68.857
2020-03-11 00:00:00+00:00	GOOG	60.771
2020-03-11 00:00:00+00:00	MSFT	153.63
2020-03-11 00:00:00+00:00	NVDA	6.162
2020-03-11 00:00:00+00:00	TSLA	42.282
2020-03-12 00:00:00+00:00	AAPL	62.057
2020-03-12 00:00:00+00:00	GOOG	55.745
2020-03-12 00:00:00+00:00	MSFT	139.06
2020-03-12 00:00:00+00:00	NVDA	5.408
2020-03-12 00:00:00+00:00	TSLA	37.37
2020-03-13 00:00:00+00:00	AAPL	69.493
2020-03-13 00:00:00+00:00	GOOG	60.986
2020-03-13 00:00:00+00:00	MSFT	158.83
2020-03-13 00:00:00+00:00	NVDA	6.021
2020-03-13 00:00:00+00:00	TSLA	36.441
2020-03-16 00:00:00+00:00	AAPL	60.553
2020-03-16 00:00:00+00:00	GOOG	54.216
2020-03-16 00:00:00+00:00	MSFT	135.42
2020-03-16 00:00:00+00:00	NVDA	4.91
2020-03-16 00:00:00+00:00	TSLA	29.671
2020-03-17 00:00:00+00:00	AAPL	63.215
2020-03-17 00:00:00+00:00	GOOG	55.99
2020-03-17 00:00:00+00:00	MSFT	146.57
2020-03-17 00:00:00+00:00	NVDA	5.432
2020-03-17 00:00:00+00:00	TSLA	28.68
2020-03-18 00:00:00+00:00	AAPL	61.667
2020-03-18 00:00:00+00:00	GOOG	54.84
2020-03-18 00:00:00+00:00	MSFT	140.4
2020-03-18 00:00:00+00:00	NVDA	5.07
2020-03-18 00:00:00+00:00	TSLA	24.081
2020-03-19 00:00:00+00:00	AAPL	61.195
2020-03-19 00:00:00+00:00	GOOG	55.764
2020-03-19 00:00:00+00:00	MSFT	142.71
2020-03-19 00:00:00+00:00	NVDA	5.324
2020-03-19 00:00:00+00:00	TSLA	28.509
2020-03-20 00:00:00+00:00	AAPL	57.31
2020-03-20 00:00:00+00:00	GOOG	53.616
2020-03-20 00:00:00+00:00	MSFT	137.35
2020-03-20 00:00:00+00:00	NVDA	5.144
2020-03-20 00:00:00+00:00	TSLA	28.502
2020-03-23 00:00:00+00:00	AAPL	56.092
2020-03-23 00:00:00+00:00	GOOG	52.831
2020-03-23 00:00:00+00:00	MSFT	135.98
2020-03-23 00:00:00+00:00	NVDA	5.317
2020-03-23 00:00:00+00:00	TSLA	28.953
2020-03-24 00:00:00+00:00	AAPL	61.72
2020-03-24 00:00:00+00:00	GOOG	56.723
2020-03-24 00:00:00+00:00	MSFT	148.34
2020-03-24 00:00:00+00:00	NVDA	6.229
2020-03-24 00:00:00+00:00	TSLA	33.667
2020-03-25 00:00:00+00:00	AAPL	61.38
2020-03-25 00:00:00+00:00	GOOG	55.125
2020-03-25 00:00:00+00:00	MSFT	146.92
2020-03-25 00:00:00+00:00	NVDA	6.141
2020-03-25 00:00:00+00:00	TSLA	35.95
2020-03-26 00:00:00+00:00	AAPL	64.61
2020-03-26 00:00:00+00:00	GOOG	58.088
2020-03-26 00:00:00+00:00	MSFT	156.11
2020-03-26 00:00:00+00:00	NVDA	6.431
2020-03-26 00:00:00+00:00	TSLA	35.211
2020-03-27 00:00:00+00:00	AAPL	61.935
2020-03-27 00:00:00+00:00	GOOG	55.535
2020-03-27 00:00:00+00:00	MSFT	149.7
2020-03-27 00:00:00+00:00	NVDA	6.318
2020-03-27 00:00:00+00:00	TSLA	34.291
2020-03-30 00:00:00+00:00	AAPL	63.702
2020-03-30 00:00:00+00:00	GOOG	57.341
2020-03-30 00:00:00+00:00	MSFT	160.23
2020-03-30 00:00:00+00:00	NVDA	6.64
2020-03-30 00:00:00+00:00	TSLA	33.475
2020-03-31 00:00:00+00:00	AAPL	63.572
2020-03-31 00:00:00+00:00	GOOG	58.14
2020-03-31 00:00:00+00:00	MSFT	157.71
2020-03-31 00:00:00+00:00	NVDA	6.59
2020-03-31 00:00:00+00:00	TSLA	34.933
2020-04-01 00:00:00+00:00	AAPL	60.228
2020-04-01 00:00:00+00:00	GOOG	55.281
2020-04-01 00:00:00+00:00	MSFT	152.11
2020-04-01 00:00:00+00:00	NVDA	6.077
2020-04-01 00:00:00+00:00	TSLA	32.104
2020-04-02 00:00:00+00:00	AAPL	61.232
2020-04-02 00:00:00+00:00	GOOG	56.042
2020-04-02 00:00:00+00:00	MSFT	155.26
2020-04-02 00:00:00+00:00	NVDA	6.387
2020-04-02 00:00:00+00:00	TSLA	30.298
2020-04-03 00:00:00+00:00	AAPL	60.353
2020-04-03 00:00:00+00:00	GOOG	54.894
2020-04-03 00:00:00+00:00	MSFT	153.83
2020-04-03 00:00:00+00:00	NVDA	6.098
2020-04-03 00:00:00+00:00	TSLA	32.001
2020-04-06 00:00:00+00:00	AAPL	65.618
2020-04-06 00:00:00+00:00	GOOG	59.346
2020-04-06 00:00:00+00:00	MSFT	165.27
2020-04-06 00:00:00+00:00	NVDA	6.71
2020-04-06 00:00:00+00:00	TSLA	34.416
2020-04-07 00:00:00+00:00	AAPL	64.857
2020-04-07 00:00:00+00:00	GOOG	59.326
2020-04-07 00:00:00+00:00	MSFT	163.49
2020-04-07 00:00:00+00:00	NVDA	6.476
2020-04-07 00:00:00+00:00	TSLA	36.363
2020-04-08 00:00:00+00:00	AAPL	66.518
2020-04-08 00:00:00+00:00	GOOG	60.514
2020-04-08 00:00:00+00:00	MSFT	165.13
2020-04-08 00:00:00+00:00	NVDA	6.674
2020-04-08 00:00:00+00:00	TSLA	36.589
2020-04-09 00:00:00+00:00	AAPL	66.997
2020-04-09 00:00:00+00:00	GOOG	60.572
2020-04-09 00:00:00+00:00	MSFT	165.14
2020-04-09 00:00:00+00:00	NVDA	6.574
2020-04-09 00:00:00+00:00	TSLA	38.2
2020-04-13 00:00:00+00:00	AAPL	68.312
2020-04-13 00:00:00+00:00	GOOG	60.878
2020-04-13 00:00:00+00:00	MSFT	165.51
2020-04-13 00:00:00+00:00	NVDA	6.746
2020-04-13 00:00:00+00:00	TSLA	43.397
2020-04-14 00:00:00+00:00	AAPL	71.762
2020-04-14 00:00:00+00:00	GOOG	63.461
2020-04-14 00:00:00+00:00	MSFT	173.7
2020-04-14 00:00:00+00:00	NVDA	7.099
2020-04-14 00:00:00+00:00	TSLA	47.326
2020-04-15 00:00:00+00:00	AAPL	71.107
2020-04-15 00:00:00+00:00	GOOG	63.124
2020-04-15 00:00:00+00:00	MSFT	171.88
2020-04-15 00:00:00+00:00	NVDA	7.021
2020-04-15 00:00:00+00:00	TSLA	48.655
2020-04-16 00:00:00+00:00	AAPL	71.673
2020-04-16 00:00:00+00:00	GOOG	63.174
2020-04-16 00:00:00+00:00	MSFT	177.04
2020-04-16 00:00:00+00:00	NVDA	7.367
2020-04-16 00:00:00+00:00	TSLA	49.681
2020-04-17 00:00:00+00:00	AAPL	70.7
2020-04-17 00:00:00+00:00	GOOG	64.162
2020-04-17 00:00:00+00:00	MSFT	178.6
2020-04-17 00:00:00+00:00	NVDA	7.308
2020-04-17 00:00:00+00:00	TSLA	50.259
2020-04-20 00:00:00+00:00	AAPL	69.232
2020-04-20 00:00:00+00:00	GOOG	63.331
2020-04-20 00:00:00+00:00	MSFT	175.06
2020-04-20 00:00:00+00:00	NVDA	7.176
2020-04-20 00:00:00+00:00	TSLA	49.757
2020-04-21 00:00:00+00:00	AAPL	67.092
2020-04-21 00:00:00+00:00	GOOG	60.817
2020-04-21 00:00:00+00:00	MSFT	167.82
2020-04-21 00:00:00+00:00	NVDA	6.738
2020-04-21 00:00:00+00:00	TSLA	45.781
2020-04-22 00:00:00+00:00	AAPL	69.025
2020-04-22 00:00:00+00:00	GOOG	63.16
2020-04-22 00:00:00+00:00	MSFT	173.52
2020-04-22 00:00:00+00:00	NVDA	7.154
2020-04-22 00:00:00+00:00	TSLA	48.807
2020-04-23 00:00:00+00:00	AAPL	68.757
2020-04-23 00:00:00+00:00	GOOG	63.815
2020-04-23 00:00:00+00:00	MSFT	171.42
2020-04-23 00:00:00+00:00	NVDA	7.1
2020-04-23 00:00:00+00:00	TSLA	47.042
2020-04-24 00:00:00+00:00	AAPL	70.743
2020-04-24 00:00:00+00:00	GOOG	63.965
2020-04-24 00:00:00+00:00	MSFT	174.55
2020-04-24 00:00:00+00:00	NVDA	7.24
2020-04-24 00:00:00+00:00	TSLA	48.343
2020-04-27 00:00:00+00:00	AAPL	70.793
2020-04-27 00:00:00+00:00	GOOG	63.794
2020-04-27 00:00:00+00:00	MSFT	174.05
2020-04-27 00:00:00+00:00	NVDA	7.427
2020-04-27 00:00:00+00:00	TSLA	53.25
2020-04-28 00:00:00+00:00	AAPL	69.645
2020-04-28 00:00:00+00:00	GOOG	61.683
2020-04-28 00:00:00+00:00	MSFT	169.81
2020-04-28 00:00:00+00:00	NVDA	7.284
2020-04-28 00:00:00+00:00	TSLA	51.275
2020-04-29 00:00:00+00:00	AAPL	71.933
2020-04-29 00:00:00+00:00	GOOG	67.074
2020-04-29 00:00:00+00:00	MSFT	177.43
2020-04-29 00:00:00+00:00	NVDA	7.462
2020-04-29 00:00:00+00:00	TSLA	53.367
2020-04-30 00:00:00+00:00	AAPL	73.45
2020-04-30 00:00:00+00:00	GOOG	67.433
2020-04-30 00:00:00+00:00	MSFT	179.21
2020-04-30 00:00:00+00:00	NVDA	7.307
2020-04-30 00:00:00+00:00	TSLA	52.125
2020-05-01 00:00:00+00:00	AAPL	72.268
2020-05-01 00:00:00+00:00	GOOG	66.031
2020-05-01 00:00:00+00:00	MSFT	174.57
2020-05-01 00:00:00+00:00	NVDA	7.069
2020-05-01 00:00:00+00:00	TSLA	46.755
2020-05-04 00:00:00+00:00	AAPL	73.29
2020-05-04 00:00:00+00:00	GOOG	66.34
2020-05-04 00:00:00+00:00	MSFT	178.84
2020-05-04 00:00:00+00:00	NVDA	7.282
2020-05-04 00:00:00+00:00	TSLA	50.746
2020-05-05 00:00:00+00:00	AAPL	74.39
2020-05-05 00:00:00+00:00	GOOG	67.555
2020-05-05 00:00:00+00:00	MSFT	180.76
2020-05-05 00:00:00+00:00	NVDA	7.344
2020-05-05 00:00:00+00:00	TSLA	51.214
2020-05-06 00:00:00+00:00	AAPL	75.158
2020-05-06 00:00:00+00:00	GOOG	67.365
2020-05-06 00:00:00+00:00	MSFT	182.54
2020-05-06 00:00:00+00:00	NVDA	7.445
2020-05-06 00:00:00+00:00	TSLA	52.172
2020-05-07 00:00:00+00:00	AAPL	75.935
2020-05-07 00:00:00+00:00	GOOG	68.628
2020-05-07 00:00:00+00:00	MSFT	183.6
2020-05-07 00:00:00+00:00	NVDA	7.622
2020-05-07 00:00:00+00:00	TSLA	52.003
2020-05-08 00:00:00+00:00	AAPL	77.533
2020-05-08 00:00:00+00:00	GOOG	69.419
2020-05-08 00:00:00+00:00	MSFT	184.68
2020-05-08 00:00:00+00:00	NVDA	7.812
2020-05-08 00:00:00+00:00	TSLA	54.628
2020-05-11 00:00:00+00:00	AAPL	78.753
2020-05-11 00:00:00+00:00	GOOG	70.163
2020-05-11 00:00:00+00:00	MSFT	186.74
2020-05-11 00:00:00+00:00	NVDA	8.066
2020-05-11 00:00:00+00:00	TSLA	54.086
2020-05-12 00:00:00+00:00	AAPL	77.853
2020-05-12 00:00:00+00:00	GOOG	68.787
2020-05-12 00:00:00+00:00	MSFT	182.51
2020-05-12 00:00:00+00:00	NVDA	7.802
2020-05-12 00:00:00+00:00	TSLA	53.961
2020-05-13 00:00:00+00:00	AAPL	76.912
2020-05-13 00:00:00+00:00	GOOG	67.466
2020-05-13 00:00:00+00:00	MSFT	179.75
2020-05-13 00:00:00+00:00	NVDA	7.78
2020-05-13 00:00:00+00:00	TSLA	52.731
2020-05-14 00:00:00+00:00	AAPL	77.385
2020-05-14 00:00:00+00:00	GOOG	67.807
2020-05-14 00:00:00+00:00	MSFT	180.53
2020-05-14 00:00:00+00:00	NVDA	8.031
2020-05-14 00:00:00+00:00	TSLA	53.555
2020-05-15 00:00:00+00:00	AAPL	76.927
2020-05-15 00:00:00+00:00	GOOG	68.66
2020-05-15 00:00:00+00:00	MSFT	183.16
2020-05-15 00:00:00+00:00	NVDA	8.491
2020-05-15 00:00:00+00:00	TSLA	53.278
2020-05-18 00:00:00+00:00	AAPL	78.74
2020-05-18 00:00:00+00:00	GOOG	69.197
2020-05-18 00:00:00+00:00	MSFT	184.91
2020-05-18 00:00:00+00:00	NVDA	8.75
2020-05-18 00:00:00+00:00	TSLA	54.242
2020-05-19 00:00:00+00:00	AAPL	78.285
2020-05-19 00:00:00+00:00	GOOG	68.674
2020-05-19 00:00:00+00:00	MSFT	183.63
2020-05-19 00:00:00+00:00	NVDA	8.806
2020-05-19 00:00:00+00:00	TSLA	53.867
2020-05-20 00:00:00+00:00	AAPL	79.808
2020-05-20 00:00:00+00:00	GOOG	70.336
2020-05-20 00:00:00+00:00	MSFT	185.66
2020-05-20 00:00:00+00:00	NVDA	8.97
2020-05-20 00:00:00+00:00	TSLA	54.371
2020-05-21 00:00:00+00:00	AAPL	79.213
2020-05-21 00:00:00+00:00	GOOG	70.14
2020-05-21 00:00:00+00:00	MSFT	183.43
2020-05-21 00:00:00+00:00	NVDA	8.775
2020-05-21 00:00:00+00:00	TSLA	55.173
2020-05-22 00:00:00+00:00	AAPL	79.723
2020-05-22 00:00:00+00:00	GOOG	70.521
2020-05-22 00:00:00+00:00	MSFT	183.51
2020-05-22 00:00:00+00:00	NVDA	9.026
2020-05-22 00:00:00+00:00	TSLA	54.459
2020-05-26 00:00:00+00:00	AAPL	79.183
2020-05-26 00:00:00+00:00	GOOG	70.851
2020-05-26 00:00:00+00:00	MSFT	181.57
2020-05-26 00:00:00+00:00	NVDA	8.718
2020-05-26 00:00:00+00:00	TSLA	54.591
2020-05-27 00:00:00+00:00	AAPL	79.527
2020-05-27 00:00:00+00:00	GOOG	70.892
2020-05-27 00:00:00+00:00	MSFT	181.81
2020-05-27 00:00:00+00:00	NVDA	8.525
2020-05-27 00:00:00+00:00	TSLA	54.682
2020-05-28 00:00:00+00:00	AAPL	79.562
2020-05-28 00:00:00+00:00	GOOG	70.837
2020-05-28 00:00:00+00:00	MSFT	181.4
2020-05-28 00:00:00+00:00	NVDA	8.487
2020-05-28 00:00:00+00:00	TSLA	53.721
2020-05-29 00:00:00+00:00	AAPL	79.485
2020-05-29 00:00:00+00:00	GOOG	71.446
2020-05-29 00:00:00+00:00	MSFT	183.25
2020-05-29 00:00:00+00:00	NVDA	8.875
2020-05-29 00:00:00+00:00	TSLA	55.667
2020-06-01 00:00:00+00:00	AAPL	80.463
2020-06-01 00:00:00+00:00	GOOG	71.591
2020-06-01 00:00:00+00:00	MSFT	182.83
2020-06-01 00:00:00+00:00	NVDA	8.806
2020-06-01 00:00:00+00:00	TSLA	59.873
2020-06-02 00:00:00+00:00	AAPL	80.835
2020-06-02 00:00:00+00:00	GOOG	71.961
2020-06-02 00:00:00+00:00	MSFT	184.91
2020-06-02 00:00:00+00:00	NVDA	8.825
2020-06-02 00:00:00+00:00	TSLA	58.771
2020-06-03 00:00:00+00:00	AAPL	81.28
2020-06-03 00:00:00+00:00	GOOG	71.819
2020-06-03 00:00:00+00:00	MSFT	185.36
2020-06-03 00:00:00+00:00	NVDA	8.769
2020-06-03 00:00:00+00:00	TSLA	58.864
2020-06-04 00:00:00+00:00	AAPL	80.58
2020-06-04 00:00:00+00:00	GOOG	70.609
2020-06-04 00:00:00+00:00	MSFT	182.92
2020-06-04 00:00:00+00:00	NVDA	8.767
2020-06-04 00:00:00+00:00	TSLA	57.625
2020-06-05 00:00:00+00:00	AAPL	82.875
2020-06-05 00:00:00+00:00	GOOG	71.92
