Date,NASDAQ
2023-08-14,13788.3
2023-08-15,13631.0
2023-08-16,13474.6
2023-08-17,13316.9
2023-08-18,13290.8
2023-08-21,13497.6
2023-08-22,13505.9
2023-08-23,13721.0
2023-08-24,13464.0
2023-08-25,13590.7
2023-08-28,13705.1
2023-08-29,13943.8
2023-08-30,14019.3
2023-08-31,14035.0
2023-09-01,14031.8
2023-09-05,14021.0
2023-09-06,13872.5
2023-09-07,13748.8
2023-09-08,13761.5
2023-09-11,13917.9
2023-09-12,13773.6
2023-09-13,13813.6
2023-09-14,13926.0
2023-09-15,13708.3
2023-09-18,13710.2
2023-09-19,13678.2
2023-09-20,13469.1
2023-09-21,13224.0
2023-09-22,13211.8
2023-09-25,13271.3
2023-09-26,13063.6
2023-09-27,13092.8
2023-09-28,13201.3
2023-09-29,13219.3
2023-10-02,13307.8
2023-10-03,13059.5
2023-10-04,13236.0
2023-10-05,13219.8
2023-10-06,13431.3
2023-10-09,13484.2
2023-10-10,13562.8
2023-10-11,13659.7
2023-10-12,13574.2
2023-10-13,13407.2
2023-10-16,13568.0
2023-10-17,13533.8
2023-10-18,13314.3
2023-10-19,13186.2
2023-10-20,12983.8
2023-10-23,13018.3
2023-10-24,13139.9
2023-10-25,12821.2
2023-10-26,12595.6
2023-10-27,12643.0
2023-10-30,12789.5
2023-10-31,12851.2
2023-11-01,13061.5
2023-11-02,13294.2
2023-11-03,13478.3
2023-11-06,13518.8
2023-11-07,13639.9
2023-11-08,13650.4
2023-11-09,13521.5
2023-11-10,13798.1
2023-11-13,13767.7
2023-11-14,14094.4
2023-11-15,14103.8
2023-11-16,14113.7
2023-11-17,14125.5
2023-11-20,14284.5
2023-11-21,14200.0
2023-11-22,14265.9
2023-11-24,14250.8
2023-11-27,14241.0
2023-11-28,14281.8
2023-11-29,14258.5
2023-11-30,14226.2
2023-12-01,14305.0
2023-12-04,14185.5
2023-12-05,14229.9
2023-12-06,14146.7
2023-12-07,14340.0
2023-12-08,14404.0
2023-12-11,14432.5
2023-12-12,14533.4
2023-12-13,14734.0
2023-12-14,14761.6
2023-12-15,14813.9
2023-12-18,14904.8
2023-12-19,15003.2
2023-12-20,14777.9
2023-12-21,14963.9
2023-12-22,14993.0
2023-12-26,15074.6
2023-12-27,15099.2
2023-12-28,15095.1
2023-12-29,15011.3
2024-01-02,14765.9
2024-01-03,14592.2
2024-01-04,14510.3
2024-01-05,14524.1
2024-01-08,14843.8
2024-01-09,14857.7
2024-01-10,14969.7
2024-01-11,14970.2
2024-01-12,14972.8
2024-01-16,14944.3
2024-01-17,14855.6
2024-01-18,15055.7
2024-01-19,15311.0
2024-01-22,15360.3
2024-01-23,15425.9
2024-01-24,15481.9
2024-01-25,15510.5
2024-01-26,15455.4
2024-01-29,15628.0
2024-01-30,15509.9
2024-01-31,15164.0
2024-02-01,15361.6
2024-02-02,15629.0
2024-02-05,15597.7
2024-02-06,15609.0
2024-02-07,15756.6
2024-02-08,15793.7
2024-02-09,15990.7
2024-02-12,15942.5
2024-02-13,15655.6
2024-02-14,15859.2
2024-02-15,15906.2
2024-02-16,15775.7
2024-02-20,15630.8
2024-02-21,15580.9
2024-02-22,16041.6
2024-02-23,15996.8
2024-02-26,15976.2
2024-02-27,16035.3
2024-02-28,15947.7
2024-02-29,16091.9
2024-03-01,16274.9
2024-03-04,16207.5
2024-03-05,15939.6
2024-03-06,16031.5
2024-03-07,16273.4
2024-03-08,16085.1
2024-03-11,16019.3
2024-03-12,16265.6
2024-03-13,16177.8
2024-03-14,16128.5
2024-03-15,15973.2
2024-03-18,16103.5
2024-03-19,16166.8
2024-03-20,16369.4
2024-03-21,16401.8
2024-03-22,16428.8
2024-03-25,16384.5
2024-03-26,16315.7
2024-03-27,16399.5
2024-03-28,16379.5
2024-04-01,16396.8
2024-04-02,16240.5
2024-04-03,16277.5
2024-04-04,16049.1
2024-04-05,16248.5
2024-04-08,16254.0
2024-04-09,16306.6
2024-04-10,16170.4
2024-04-11,16442.2
2024-04-12,16175.1
